,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,3289.75,3295.279052734375,3243.319091796875,3243.760009765625,3243.760009765625,109400
1,2010-01-05,3254.468017578125,3290.511962890625,3221.4619140625,3282.178955078125,3282.178955078125,126200
2,2010-01-06,3277.51708984375,3295.867919921875,3253.0439453125,3254.215087890625,3254.215087890625,123600
3,2010-01-07,3253.990966796875,3268.819091796875,3176.70703125,3192.77587890625,3192.77587890625,128600
4,2010-01-08,3177.259033203125,3198.919921875,3149.01708984375,3195.9970703125,3195.9970703125,98400
5,2010-01-11,3301.611083984375,3306.75,3197.327880859375,3212.75,3212.75,136400
6,2010-01-12,3205.705078125,3275.201904296875,3180.0849609375,3273.966064453125,3273.966064453125,140600
7,2010-01-13,3204.97607421875,3232.818115234375,3165.485107421875,3172.657958984375,3172.657958984375,158400
8,2010-01-14,3183.381103515625,3219.01611328125,3165.594970703125,3215.550048828125,3215.550048828125,136000
9,2010-01-15,3217.18994140625,3241.81494140625,3197.220947265625,3224.152099609375,3224.152099609375,120600
10,2010-01-18,3213.636962890625,3238.241943359375,3202.2080078125,3237.097900390625,3237.097900390625,135000
11,2010-01-19,3242.216064453125,3268.805908203125,3236.839111328125,3246.8740234375,3246.8740234375,130000
12,2010-01-20,3252.037109375,3255.1279296875,3148.333984375,3151.85009765625,3151.85009765625,158200
13,2010-01-21,3154.18896484375,3176.14697265625,3126.902099609375,3158.863037109375,3158.863037109375,114400
14,2010-01-22,3118.72412109375,3147.8291015625,3062.62890625,3128.587890625,3128.587890625,137800
15,2010-01-25,3103.320068359375,3136.9990234375,3092.926025390625,3094.410888671875,3094.410888671875,78400
16,2010-01-26,3094.847900390625,3107.197998046875,3001.9560546875,3019.39404296875,3019.39404296875,93600
17,2010-01-27,3020.5400390625,3028.64697265625,2972.626953125,2986.60693359375,2986.60693359375,76600
18,2010-01-28,2985.214111328125,3006.0390625,2963.89111328125,2994.14306640625,2994.14306640625,73400
19,2010-01-29,2979.742919921875,3024.847900390625,2968.452880859375,2989.2919921875,2989.2919921875,80400
20,2010-02-01,2981.3740234375,2981.3740234375,2912.886962890625,2941.360107421875,2941.360107421875,88200
21,2010-02-02,2955.7529296875,2990.748046875,2930.55908203125,2934.712890625,2934.712890625,82400
